positionName,positionDetail,all,prototype_id
ADAS系统工程师,从事ADAS系统整体研发工作，包括根据整车定义或者测试规范要求，提出ADAS系统总体设计定义，并分解出各子系统设计定义，对各子系统进行技术协调、技术把关、总体项目推进等， 熟悉先进驾驶辅助系统ADAS技术市场发展趋势 熟悉ADAS相关核心技术，掌握车辆控制算法的基本原理并具备实现算法的能力与嵌人式开发的能力 熟悉机器人、无人机、人工智能、智能汽车等领域上的应用 熟悉ADAS法规及标准EU-NCAPC-NCAP 具备功能安全设计能力 熟悉车用雷达、摄像头等驾驶辅助系统产品特性,ADAS系统工程师，从事ADAS系统整体研发工作，包括根据整车定义或者测试规范要求，提出ADAS系统总体设计定义，并分解出各子系统设计定义，对各子系统进行技术协调、技术把关、总体项目推进等， 熟悉先进驾驶辅助系统ADAS技术市场发展趋势 熟悉ADAS相关核心技术，掌握车辆控制算法的基本原理并具备实现算法的能力与嵌人式开发的能力 熟悉机器人、无人机、人工智能、智能汽车等领域上的应用 熟悉ADAS法规及标准EU-NCAPC-NCAP 具备功能安全设计能力 熟悉车用雷达、摄像头等驾驶辅助系统产品特性,162
人机交互工程师,从事汽车智能产品的人机交互设计，包括分析和研究人机交互界面设计趋势和用户体验需求，开展前期方案设计，统筹车辆交互需求，定义各人机接口（大屏、开关、控制面板等）的功能有针对性地提炼设计亮点、提升用户体验等， 具备视觉领域各产品的设计和分析能力，能够对硬件进行仿真分析等，熟知各项参数设定标准，能够明确掌握视觉产品的发展趋势 掌握视觉平台（行车记录仪、智能识别、拾头显示、流媒体后视镜、显示屏、车内乘员检测雷达等）各项先进技术的工作原理，熟悉汽车通信与交互的技术方案 熟悉CAN、以太网、FOTALVDS的相关车辆总线通信知识，具有车辆CANoe、CANalyzer等的测试经验，可进行熟练操作 能够熟练使用CATIAV AD等三维及二维设计软件,人机交互工程师，从事汽车智能产品的人机交互设计，包括分析和研究人机交互界面设计趋势和用户体验需求，开展前期方案设计，统筹车辆交互需求，定义各人机接口（大屏、开关、控制面板等）的功能有针对性地提炼设计亮点、提升用户体验等， 具备视觉领域各产品的设计和分析能力，能够对硬件进行仿真分析等，熟知各项参数设定标准，能够明确掌握视觉产品的发展趋势 掌握视觉平台（行车记录仪、智能识别、拾头显示、流媒体后视镜、显示屏、车内乘员检测雷达等）各项先进技术的工作原理，熟悉汽车通信与交互的技术方案 熟悉CAN、以太网、FOTALVDS的相关车辆总线通信知识，具有车辆CANoe、CANalyzer等的测试经验，可进行熟练操作 能够熟练使用CATIAV AD等三维及二维设计软件,163
传感器感知融合工程师,从事智能网联汽车传感器感知融合系统设计工作，包括感知多传感器融合算法研究及实现、多传感器融合的测试及验证多传感器融合算法的优化等， 熟悉至少一种 视觉系统，如结构光、双目、TOF激光雷达系统 熟悉基本的光学器件，熟悉信号处理和信噪比分析 具有 视觉模组测试和分析经验，包括结构光，TOF、双目 熟悉FocalPlaneArray（FPA）成像、Read Out Integrated Circuits（ROICs）,传感器感知融合工程师，从事智能网联汽车传感器感知融合系统设计工作，包括感知多传感器融合算法研究及实现、多传感器融合的测试及验证多传感器融合算法的优化等， 熟悉至少一种 视觉系统，如结构光、双目、TOF激光雷达系统 熟悉基本的光学器件，熟悉信号处理和信噪比分析 具有 视觉模组测试和分析经验，包括结构光，TOF、双目 熟悉FocalPlaneArray（FPA）成像、Read Out Integrated Circuits（ROICs）,164
智能驾驶域控制器开发工程师,从事智能驾驶汽车域控制器系统的设计开发，包括系统功能分析、硬件需求分析和硬件方案设计、软件总体定义等， 对整车动力、底盘域内的控制器有深入理解，如系统架构、系统方案、开发流程及工具链，或者关键控制器的直接开发经验，熟练使用AltiumDesigner、Keil等设计软件 熟悉ADAS实现方案及系统架构 熟悉模拟电路、数字电路、C语言嵌人式编程 熟悉TCP IP协议和常见Socket编程,智能驾驶域控制器开发工程师，从事智能驾驶汽车域控制器系统的设计开发，包括系统功能分析、硬件需求分析和硬件方案设计、软件总体定义等， 对整车动力、底盘域内的控制器有深入理解，如系统架构、系统方案、开发流程及工具链，或者关键控制器的直接开发经验，熟练使用AltiumDesigner、Keil等设计软件 熟悉ADAS实现方案及系统架构 熟悉模拟电路、数字电路、C语言嵌人式编程 熟悉TCP IP协议和常见Socket编程,165
射频系统工程师,从事智能网联汽车射频系统的设计开发、调试工作，包括WIFI、蓝牙、 、RKE、PEPS相关射频电路以及天线设计开发、调试等， 熟悉相关射频指标要求及常见问题调试，了解模块的生产制造过程 具备 以上射频开发经验 熟练使用PADSCAM 硬件开发工具 熟悉相关通信协议规范和射频知识 熟悉CMW 射频测试仪器的使用,射频系统工程师，从事智能网联汽车射频系统的设计开发、调试工作，包括WIFI、蓝牙、 、RKE、PEPS相关射频电路以及天线设计开发、调试等， 熟悉相关射频指标要求及常见问题调试，了解模块的生产制造过程 具备 以上射频开发经验 熟练使用PADSCAM 硬件开发工具 熟悉相关通信协议规范和射频知识 熟悉CMW 射频测试仪器的使用,166
智能终端系统工程师,从事T-Box系统的设计开发，包括根据T-Box系统需求制定T-Box系统开发计划、设计方案等， 熟悉T-Box的相关功能，比如XCALL、远程车控OTA等，且熟悉车载CAN应用开发，对诊断功能有一定的了解 熟悉Linux平台，熟悉TCP IP协议，熟悉多线程处理 熟悉汽车开发流程，特别是Telematics和Infotainment系统开发流程 熟悉嵌入式系统软件开发流程，熟悉单片机C语言编程,智能终端系统工程师，从事T-Box系统的设计开发，包括根据T-Box系统需求制定T-Box系统开发计划、设计方案等， 熟悉T-Box的相关功能，比如XCALL、远程车控OTA等，且熟悉车载CAN应用开发，对诊断功能有一定的了解 熟悉Linux平台，熟悉TCP IP协议，熟悉多线程处理 熟悉汽车开发流程，特别是Telematics和Infotainment系统开发流程 熟悉嵌入式系统软件开发流程，熟悉单片机C语言编程,167
云计算平台系统工程师,从事云计算平台系统设计研发工作，包括平台总体框架系统目标定义、子系统目标分解、核心算法、目标达成等， 狐悉Linux系统，具备Java、Scala、PythonPHP等一种或几种语言的开发能力 熟悉Hadoop、SparkKafkaHiveHBaseFlume等大数据相关技术，对源码有研究或者有经验者优先 对Spring、SpringBoot、SpringMVC、SpringCloud、Mybatis、Hibernate、Spring、Security th 主流开源架构有深人了解与运用，有微服务、分布式应用开发经验 熟悉MySQLMongoDb等数据库，熟悉MqttRabbitMQ消息中间件熟悉Redis等相关缓存技术，熟悉常见的互联网技术 热练使用SVN、GitMaven，JenkinsRestful，Rpc等，熟练使用Linux命令,云计算平台系统工程师，从事云计算平台系统设计研发工作，包括平台总体框架系统目标定义、子系统目标分解、核心算法、目标达成等， 狐悉Linux系统，具备Java、Scala、PythonPHP等一种或几种语言的开发能力 熟悉Hadoop、SparkKafkaHiveHBaseFlume等大数据相关技术，对源码有研究或者有经验者优先 对Spring、SpringBoot、SpringMVC、SpringCloud、Mybatis、Hibernate、Spring、Security th 主流开源架构有深人了解与运用，有微服务、分布式应用开发经验 熟悉MySQLMongoDb等数据库，熟悉MqttRabbitMQ消息中间件熟悉Redis等相关缓存技术，熟悉常见的互联网技术 热练使用SVN、GitMaven，JenkinsRestful，Rpc等，熟练使用Linux命令,168
高精度地图系统架构师,从事高精度地图系统设计工作，包括高精地图自动化生产平台总体架构设计，自动化采集更新流程设计、软件架构设计，产品需求文档编制、编制计划并监控产品设计落地执行等， 精通GIS专业知识，空间数据处理知识 熟悉OpenDriver、NDS、ADAS、IS等地图格式 熟悉高精度地图生产平台的软件架构设计，产品需求文档编制、编制计划并监控产品设计落地执行，全流程管控,高精度地图系统架构师，从事高精度地图系统设计工作，包括高精地图自动化生产平台总体架构设计，自动化采集更新流程设计、软件架构设计，产品需求文档编制、编制计划并监控产品设计落地执行等， 精通GIS专业知识，空间数据处理知识 熟悉OpenDriver、NDS、ADAS、IS等地图格式 熟悉高精度地图生产平台的软件架构设计，产品需求文档编制、编制计划并监控产品设计落地执行，全流程管控,169
智能驾驶系统软件工程师,从事智能驾驶系统软件开发工作，包括智能驾驶系统软件及相关接口软件的开发，智能驾驶系统功能软件集成，智能驾驶基础和应用软件开发、系统性能优化，系统软件维护等， 计算机、自动化及相关专业本科及以上学历，具有 以上自动化行业软件开发经验 精通C C++程序设计语言，熟悉VS开发环境和MFC机制，有良好的代码编写风格 熟悉OpenCV或Halocn库，会使用常用图像及图像算子处理方法,智能驾驶系统软件工程师，从事智能驾驶系统软件开发工作，包括智能驾驶系统软件及相关接口软件的开发，智能驾驶系统功能软件集成，智能驾驶基础和应用软件开发、系统性能优化，系统软件维护等， 计算机、自动化及相关专业本科及以上学历，具有 以上自动化行业软件开发经验 精通C C++程序设计语言，熟悉VS开发环境和MFC机制，有良好的代码编写风格 熟悉OpenCV或Halocn库，会使用常用图像及图像算子处理方法,170
软件架构工程师,从事智能网联相关软件架构设计，包括对软件进行系统设计确定软件架构和软件结构层次，定义每层具有的功能和各层之间的接口，定义平台软件各层次和各模块的设计、实现，负责应用层与底层软件集成等， 轮悉汽车电子产品软件开发流程及工具链 熟泰MBD开发中的MIL、SIL和HIL的具体实现，熟悉汽车电子产品的开发流程和底盘电子开发流程 熟练使用MATLABSimulinkStateflow软件进行算法仿真、设计和验证,软件架构工程师，从事智能网联相关软件架构设计，包括对软件进行系统设计确定软件架构和软件结构层次，定义每层具有的功能和各层之间的接口，定义平台软件各层次和各模块的设计、实现，负责应用层与底层软件集成等， 轮悉汽车电子产品软件开发流程及工具链 熟泰MBD开发中的MIL、SIL和HIL的具体实现，熟悉汽车电子产品的开发流程和底盘电子开发流程 熟练使用MATLABSimulinkStateflow软件进行算法仿真、设计和验证,171
操作系统工程师,从事智能网联汽车（包含智能座舱）操作系统软件性能开发工作，包括参与智能驾驶操作系统冗余可靠机制及安全管理模块的分析设计，根据设计方案实现智能驾驶平台MCU和SoC基础软件及应用软件的开发等， 精通C C++语言 精通一种操作系统如VxWorksONXFreeRTOS或Linux 熟悉Android系统架构对AndroidFramework层启动、通信及运行机制和JNI有比较深刻的理解,操作系统工程师，从事智能网联汽车（包含智能座舱）操作系统软件性能开发工作，包括参与智能驾驶操作系统冗余可靠机制及安全管理模块的分析设计，根据设计方案实现智能驾驶平台MCU和SoC基础软件及应用软件的开发等， 精通C C++语言 精通一种操作系统如VxWorksONXFreeRTOS或Linux 熟悉Android系统架构对AndroidFramework层启动、通信及运行机制和JNI有比较深刻的理解,172
环境感知软件工程师,从事智能网联汽车环境感知软件开发工作，包括基于毫米波雷达、激光雷达、图像、RTK的数据融合，无人驾驶感知软件的开发、调试和集成，毫米波雷达点云PCL处理和图像采集、样本标签、神经网络训练、移植等， 具备无人驾驶环境感知各种应用场景的理解能力 通C++ OpenCV、PCL、Makefle工程开发 熟悉Ubuntu系统，有ROS、Autoware、Apollo等开源无人驾驶框架的开发经验者优先，熟悉Mobieye系列产品的应用开发 熟悉多传感器的标定和数据处理流程，熟悉Kitti数据集、Yolo算法应用等 熟悉Bayesian KF EFK算法应用，具有导航 多传感器融合的项目开发经验，精通场景语义分割算法、地面滤波算法，Cluster算法、ROI算法，检测、跟踪、特征提取、识别算法，关联匹配算法 在实际产品中有障碍物检测、道路语义分割、车道线检测、可通行区域、交通标志检测、道路边缘和隔离带检测算法开发实现经验,环境感知软件工程师，从事智能网联汽车环境感知软件开发工作，包括基于毫米波雷达、激光雷达、图像、RTK的数据融合，无人驾驶感知软件的开发、调试和集成，毫米波雷达点云PCL处理和图像采集、样本标签、神经网络训练、移植等， 具备无人驾驶环境感知各种应用场景的理解能力 通C++ OpenCV、PCL、Makefle工程开发 熟悉Ubuntu系统，有ROS、Autoware、Apollo等开源无人驾驶框架的开发经验者优先，熟悉Mobieye系列产品的应用开发 熟悉多传感器的标定和数据处理流程，熟悉Kitti数据集、Yolo算法应用等 熟悉Bayesian KF EFK算法应用，具有导航 多传感器融合的项目开发经验，精通场景语义分割算法、地面滤波算法，Cluster算法、ROI算法，检测、跟踪、特征提取、识别算法，关联匹配算法 在实际产品中有障碍物检测、道路语义分割、车道线检测、可通行区域、交通标志检测、道路边缘和隔离带检测算法开发实现经验,173
点云数据处理工程师,从事毫米波雷达点云数据处理工作，包括毫米波雷达信号处理和数据处理部分的算法设计、实现与验证，点云成像算法的研究，利用毫米波雷达点云数据进FREESPACE检测等， 有较好的C C++编程经验，熟悉PCL库，熟悉常用的数据结构与算法 熟悉激光点云特征，具有点云去噪滤波、分割、配准、特征提取等激光点云算法开发经验 有高精度定位、机器人SLAM算法经验者优先 具有良好的英文文献阅读能力 有深厚的深度学习基础，熟悉目标检测、目标追踪、视觉定位等方向，熟练掌握Caffe、Torch、TensorFlow等深度学习平台的一种或多种应用 熟练掌握MATLAB能够对雷达数据处理算法进行仿真验证 具有扎实的数学功底和较强的算法实现能力，熟练掌握VC++ C#net，进行Windows下的应用软件开发,点云数据处理工程师，从事毫米波雷达点云数据处理工作，包括毫米波雷达信号处理和数据处理部分的算法设计、实现与验证，点云成像算法的研究，利用毫米波雷达点云数据进FREESPACE检测等， 有较好的C C++编程经验，熟悉PCL库，熟悉常用的数据结构与算法 熟悉激光点云特征，具有点云去噪滤波、分割、配准、特征提取等激光点云算法开发经验 有高精度定位、机器人SLAM算法经验者优先 具有良好的英文文献阅读能力 有深厚的深度学习基础，熟悉目标检测、目标追踪、视觉定位等方向，熟练掌握Caffe、Torch、TensorFlow等深度学习平台的一种或多种应用 熟练掌握MATLAB能够对雷达数据处理算法进行仿真验证 具有扎实的数学功底和较强的算法实现能力，熟练掌握VC++ C#net，进行Windows下的应用软件开发,174
图像及视频数据处理工程师,从事智能驾驶感知图像及视频数据处理工作，包括智能驾驶系统图像及视频数据处理软件开发，参与感知系统深度学习架构开发、精简、优化，机器视觉算法研究与工程实现等， 具备相关行业系统 软件开发工作经验，如有 图像系统构建和 图像处理经验 熟悉或精通计算机图像处理及机器视觉的基础理论、系统（软硬件）设计和架构及算法 以上C C++ C#程序设计和系统开发经验 深人了解深度学习算法，有深度学习图像处理项目经验，对TensorFlowKeras、Pytorch等深度学习框架有一定的理解,图像及视频数据处理工程师，从事智能驾驶感知图像及视频数据处理工作，包括智能驾驶系统图像及视频数据处理软件开发，参与感知系统深度学习架构开发、精简、优化，机器视觉算法研究与工程实现等， 具备相关行业系统 软件开发工作经验，如有 图像系统构建和 图像处理经验 熟悉或精通计算机图像处理及机器视觉的基础理论、系统（软硬件）设计和架构及算法 以上C C++ C#程序设计和系统开发经验 深人了解深度学习算法，有深度学习图像处理项目经验，对TensorFlowKeras、Pytorch等深度学习框架有一定的理解,175
智能驾驶功能开发工程师,从事智能网联汽车ADAS功能开发工作包括ADAS功能（AEBACC、LDW、LKS、ELK、TJAICA、HWA、TIP、HWP等）的开发视觉相关功能的开发或雷达相关功能的开发，协助测试工程师完成功能的测试验证、分析、调试，协助匹配工程师完成实车的验证和匹配等， 具备AEB、ACCLDWLKS、ELK、TJAICA、HWATJP、BWP等一个或多个ADAS功能的工程开发经验 对AEB、ACC、LDWLKS、ELK、TJAICA、HWATJP、HWP中一个或多个功能的功能软件非常熟悉 熟悉EPS或ESC EMS的基本控制要求 具备一个以上量产工程项目的开发经验,智能驾驶功能开发工程师，从事智能网联汽车ADAS功能开发工作包括ADAS功能（AEBACC、LDW、LKS、ELK、TJAICA、HWA、TIP、HWP等）的开发视觉相关功能的开发或雷达相关功能的开发，协助测试工程师完成功能的测试验证、分析、调试，协助匹配工程师完成实车的验证和匹配等， 具备AEB、ACCLDWLKS、ELK、TJAICA、HWATJP、BWP等一个或多个ADAS功能的工程开发经验 对AEB、ACC、LDWLKS、ELK、TJAICA、HWATJP、HWP中一个或多个功能的功能软件非常熟悉 熟悉EPS或ESC EMS的基本控制要求 具备一个以上量产工程项目的开发经验,176
嵌入式软件工程师,从事智能网联相关嵌人式软件开发工作，包括车载设备系统功能需求分析、定义MCU软件的需求根据部门业务需求开发相关嵌人式软件等， 精通C语言、了解C++语言，熟练掌握常用数据结构和算法 熟悉Linux系统、网络编程、多线程编程，对操作系统有较深理解 对面向对象编程有较深的理解，注重代码的高内聚低耦合设计及可靠性 熟悉CAN总线协议及CAN网络管理协议,嵌入式软件工程师，从事智能网联相关嵌人式软件开发工作，包括车载设备系统功能需求分析、定义MCU软件的需求根据部门业务需求开发相关嵌人式软件等， 精通C语言、了解C++语言，熟练掌握常用数据结构和算法 熟悉Linux系统、网络编程、多线程编程，对操作系统有较深理解 对面向对象编程有较深的理解，注重代码的高内聚低耦合设计及可靠性 熟悉CAN总线协议及CAN网络管理协议,177
基础软件工程师,基于汽车常用软件架构从事智能网联相关软件开发工作，包括软件代码的编写、软件配置和集成、基础软件模块的开发等， 精通C C++、Python等编程语言，有车规级芯片（Freescale NXP、英伟达GPU、FPGA、Infineon、DSPRenesas等）的软件开发经验 能看懂电路原理图，熟练掌握相关测试和诊断工具，如VTSystem、CANoeCAN-Scope等 熟悉单片机或嵌人式系统，对相关软硬件有一定了解,基础软件工程师，基于汽车常用软件架构从事智能网联相关软件开发工作，包括软件代码的编写、软件配置和集成、基础软件模块的开发等， 精通C C++、Python等编程语言，有车规级芯片（Freescale NXP、英伟达GPU、FPGA、Infineon、DSPRenesas等）的软件开发经验 能看懂电路原理图，熟练掌握相关测试和诊断工具，如VTSystem、CANoeCAN-Scope等 熟悉单片机或嵌人式系统，对相关软硬件有一定了解,178
App开发工程师,从事智能网联汽车功能应用App软件开发工作，包括智能驾驶相关App模块的开发实现、框架设计，按要求实现各类设计文档及定义，配合测试进行功能模块测试，App的代码优化和稳定性维护等， 熟练掌握FlutterReact-NativeiOS、Android等任意一种移动端开发技术，能够使用Flutter进行跨平台的移动端开发 有实际至少 的Flutter或React-Native移动端开发经验 掌握Flutter或ReactNative、JavaScript、HTML、CSS、es 规范,App开发工程师，从事智能网联汽车功能应用App软件开发工作，包括智能驾驶相关App模块的开发实现、框架设计，按要求实现各类设计文档及定义，配合测试进行功能模块测试，App的代码优化和稳定性维护等， 熟练掌握FlutterReact-NativeiOS、Android等任意一种移动端开发技术，能够使用Flutter进行跨平台的移动端开发 有实际至少 的Flutter或React-Native移动端开发经验 掌握Flutter或ReactNative、JavaScript、HTML、CSS、es 规范,179
大数据平台开发工程师,从事智能网联汽车大数据平台软件开发工作，包括负责智能驾驶大数据平台系统相关模块开发及相关功能实现并优化 负责智能驾驶数据标注与处理流程的可视化工具开发等， 熟练使用SQL语言，掌握Oracle、DB GP、MySQL等至少一种数据库（RDBMS或MPP）的使用 熟悉ETL模型设计与实现，熟悉ETL流程优化，熟练使用至少一种开源或者商业ETL工具 精通Linux环境，至少精通Java、PythonScala一种开发语言 具备深厚的分布式系统或数据库系统的理论基础，熟悉分布式计算系统的工作机制 熟悉分布式技术体系，熟悉Hadoop、MapReduce、Spark、Flink、Hive、Hbase、ElasticSearch、Solr、Kudu，Impala、Docker、K 等一种或多种框架，并了解原理架构 有星环科技大数据平台数据工程师开发工程师架构师、数据分析师、AI工程师认证证书者优先 或者有Cloudera CCA Administrator、CCA Sparkand Hadoop Developer、CCA Data Analyst认证证书者优先 熟悉TensorFlow、MXNet、Caffe、Torch等科学计算框架，熟悉机器学习和人工智能建模方法者优先 具备良好的数据平台POTPOC能力者优先,大数据平台开发工程师，从事智能网联汽车大数据平台软件开发工作，包括负责智能驾驶大数据平台系统相关模块开发及相关功能实现并优化 负责智能驾驶数据标注与处理流程的可视化工具开发等， 熟练使用SQL语言，掌握Oracle、DB GP、MySQL等至少一种数据库（RDBMS或MPP）的使用 熟悉ETL模型设计与实现，熟悉ETL流程优化，熟练使用至少一种开源或者商业ETL工具 精通Linux环境，至少精通Java、PythonScala一种开发语言 具备深厚的分布式系统或数据库系统的理论基础，熟悉分布式计算系统的工作机制 熟悉分布式技术体系，熟悉Hadoop、MapReduce、Spark、Flink、Hive、Hbase、ElasticSearch、Solr、Kudu，Impala、Docker、K 等一种或多种框架，并了解原理架构 有星环科技大数据平台数据工程师开发工程师架构师、数据分析师、AI工程师认证证书者优先 或者有Cloudera CCA Administrator、CCA Sparkand Hadoop Developer、CCA Data Analyst认证证书者优先 熟悉TensorFlow、MXNet、Caffe、Torch等科学计算框架，熟悉机器学习和人工智能建模方法者优先 具备良好的数据平台POTPOC能力者优先,180
云平台开发工程师,负责运维平台的设计与研发工作，构建云时代的运维平台 设计及开发大规模云平台的自动化管理系统（含变更、故障、监控、容量等子系统），提升云平台的可用性和运维效率 和运维合作，实现平台对云的可用性管理，如变更、故障监控、容量等方向的自动化与平台化工作， 熟悉Linux系统、具备JavaScala、PythonPHP等种或几种语言的开发能力 熟悉Hadoop、SparkKaka、Hive、HBase、Flum等大数据相关技术 对Spring、SpringBoot.SpringMVCSpringCloudMybatis、Hibernate、SpringSecurity th 主流开源架构有深人了解与运用 熟悉MySQL、MongoDb等数据库熟悉MqttRabbitMQ消息中间件，熟悉Redis等相关缓存技术，熟悉常见的互联网技术,云平台开发工程师，负责运维平台的设计与研发工作，构建云时代的运维平台 设计及开发大规模云平台的自动化管理系统（含变更、故障、监控、容量等子系统），提升云平台的可用性和运维效率 和运维合作，实现平台对云的可用性管理，如变更、故障监控、容量等方向的自动化与平台化工作， 熟悉Linux系统、具备JavaScala、PythonPHP等种或几种语言的开发能力 熟悉Hadoop、SparkKaka、Hive、HBase、Flum等大数据相关技术 对Spring、SpringBoot.SpringMVCSpringCloudMybatis、Hibernate、SpringSecurity th 主流开源架构有深人了解与运用 熟悉MySQL、MongoDb等数据库熟悉MqttRabbitMQ消息中间件，熟悉Redis等相关缓存技术，熟悉常见的互联网技术,181
人工智能软件工程师,从事智能网联汽车人工智能软件开发工作包括人工智能软件系统总体方案设计，系统层、应用层软件架构定义，系统测试方案制定，智能驾驶相关AI产品开发，代码配置管理、移植以及整合，软件系统需求分解和集成调试组织等， 精通Python、GO、RScalaLISPJavaScript或Java中的至少一种编程语言 熟悉图像分析（计算机视觉）、机器学习、深度学习、自然语言处理、大规模分布式计算,人工智能软件工程师，从事智能网联汽车人工智能软件开发工作包括人工智能软件系统总体方案设计，系统层、应用层软件架构定义，系统测试方案制定，智能驾驶相关AI产品开发，代码配置管理、移植以及整合，软件系统需求分解和集成调试组织等， 精通Python、GO、RScalaLISPJavaScript或Java中的至少一种编程语言 熟悉图像分析（计算机视觉）、机器学习、深度学习、自然语言处理、大规模分布式计算,182
信息安全软件工程师,从事智能网联汽车信息安全软件开发工作，包括 参与信息安全需求分析，配合架构部门设计MCU的信息安全框架 参与信息安全技术方案的定义和分解，并负责核心信息安全模块的开发、测试及维护 参与信息安全方案架构和实现原理设计，配合软件实现功能 负责车端CAN、CANFDSOME IP协议安全通信开发工作CP信息安全启动和安全升级等， 具有CISP、CISSP、CISA等级保护测评师、PMP相关证书优先 精通常用的网络协议TCP IP和HTTP，对防火墙、IDS、IPS、蜜罐、DDOS、VPN、认证等安全产品原理及整体处理机制有深入认识，对这些主流产品能够进行配置和使用,信息安全软件工程师，从事智能网联汽车信息安全软件开发工作，包括 参与信息安全需求分析，配合架构部门设计MCU的信息安全框架 参与信息安全技术方案的定义和分解，并负责核心信息安全模块的开发、测试及维护 参与信息安全方案架构和实现原理设计，配合软件实现功能 负责车端CAN、CANFDSOME IP协议安全通信开发工作CP信息安全启动和安全升级等， 具有CISP、CISSP、CISA等级保护测评师、PMP相关证书优先 精通常用的网络协议TCP IP和HTTP，对防火墙、IDS、IPS、蜜罐、DDOS、VPN、认证等安全产品原理及整体处理机制有深入认识，对这些主流产品能够进行配置和使用,183
地图导航软件工程师,从事智能网联汽车地图导航软件开发工作，包括负责智能驾驶汽车多传感器融合定位模块的设计、开发、调试，负责实现基于GPS、IMU、里程计、Lidar、高精度地图等数据融合的高精度定位程序开发，负责实现基于高精度地图的车道级路径规划程序代码，负责与智能驾驶汽车其他模块联合调试，实现智能驾驶功能等， 精通C C++，具有良好的编程规范 熟悉卡尔曼滤波、离子滤波等数据融合算法算法，熟悉SLAM定位算法 热悉DikstmaA·、双A等路径规划算法 具有量产ADAS功能开发经验或智能驾驶开发经验 了解ADASIS、penDRIVE等高精度地图格式,地图导航软件工程师，从事智能网联汽车地图导航软件开发工作，包括负责智能驾驶汽车多传感器融合定位模块的设计、开发、调试，负责实现基于GPS、IMU、里程计、Lidar、高精度地图等数据融合的高精度定位程序开发，负责实现基于高精度地图的车道级路径规划程序代码，负责与智能驾驶汽车其他模块联合调试，实现智能驾驶功能等， 精通C C++，具有良好的编程规范 熟悉卡尔曼滤波、离子滤波等数据融合算法算法，熟悉SLAM定位算法 热悉DikstmaA·、双A等路径规划算法 具有量产ADAS功能开发经验或智能驾驶开发经验 了解ADASIS、penDRIVE等高精度地图格式,184
高精度定位开发工程师,从事智能网联汽车高精度定位系统开发工作，包括开发及优化用于智能驾驶感知系统视觉标定和定位、三维重建的图像处理算法，构建环境 精密模型，实现高精度视觉定位，针对智能驾驶系统平台对算法进行深入优化等， 掌握视觉SLAM导航相关理论知识，熟悉视觉SLAM主流方法 对计算机视觉中的多视几何方法有深人的理解 熟悉ADAS三维重建点云匹配 慕悉ROS、OpenCY、CeresSolver、PCL等开源软件 了解智能驾驶基于GNSSIMU激光雷达、视觉等多传感器融合的高精度定位技术方案，至少精通其中一个方向的定位技术方案,高精度定位开发工程师，从事智能网联汽车高精度定位系统开发工作，包括开发及优化用于智能驾驶感知系统视觉标定和定位、三维重建的图像处理算法，构建环境 精密模型，实现高精度视觉定位，针对智能驾驶系统平台对算法进行深入优化等， 掌握视觉SLAM导航相关理论知识，熟悉视觉SLAM主流方法 对计算机视觉中的多视几何方法有深人的理解 熟悉ADAS三维重建点云匹配 慕悉ROS、OpenCY、CeresSolver、PCL等开源软件 了解智能驾驶基于GNSSIMU激光雷达、视觉等多传感器融合的高精度定位技术方案，至少精通其中一个方向的定位技术方案,185
智能驾驶硬件集成工程师,从事智能网联汽车硬件集成工作，包括产品电路设计、原理图设计，PCB布局评审、研发、测试，硬件器件选型，元器件选用、认证、提供测试方法，审核BOM制作协助软件驱动，相关产品硬件文档编写等， 熟悉电子电路基础知识、常用数字电路和模拟电路，熟悉各种电路设计和仿真软件，能独立完成电路设计仿真和PCB布线，熟练使用常用仅器设备 较强的沟通能力，可与其他专业人员一起解决问题,智能驾驶硬件集成工程师，从事智能网联汽车硬件集成工作，包括产品电路设计、原理图设计，PCB布局评审、研发、测试，硬件器件选型，元器件选用、认证、提供测试方法，审核BOM制作协助软件驱动，相关产品硬件文档编写等， 熟悉电子电路基础知识、常用数字电路和模拟电路，熟悉各种电路设计和仿真软件，能独立完成电路设计仿真和PCB布线，熟练使用常用仅器设备 较强的沟通能力，可与其他专业人员一起解决问题,186
激光雷达硬件工程师,从事激光雷达硬件设计方案相关工作，包括硬件原理图和PCB设计，关键器件调研、硬件系统风险评估，需求分析（如硬件功能、散热、串扰、电磁兼容性），激光雷达核心硬件电路设计，原有硬件电路优化性能提升设计，制定激光雷达核心硬件电路测试方案、核心硬件测试等， 精通高速数字电路、模拟电路基础理论知识 能熟练应用EDA设计软件绘制特定功能的数字和模拟电路原理图，比如单片机控制电路、FPGA信号处理电路 熟练掌握多层PCB的布线，熟悉常用的电路元器件、总线接口以及接插件，熟悉电路的器件选型采购以及PCB制板焊接等生产流程,激光雷达硬件工程师，从事激光雷达硬件设计方案相关工作，包括硬件原理图和PCB设计，关键器件调研、硬件系统风险评估，需求分析（如硬件功能、散热、串扰、电磁兼容性），激光雷达核心硬件电路设计，原有硬件电路优化性能提升设计，制定激光雷达核心硬件电路测试方案、核心硬件测试等， 精通高速数字电路、模拟电路基础理论知识 能熟练应用EDA设计软件绘制特定功能的数字和模拟电路原理图，比如单片机控制电路、FPGA信号处理电路 熟练掌握多层PCB的布线，熟悉常用的电路元器件、总线接口以及接插件，熟悉电路的器件选型采购以及PCB制板焊接等生产流程,187
